title,count
"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",5
Oshiete! Galko-chan,1
Baka to Test to Shoukanjuu Ni!,1
Planetes,1
"Ima, Soko ni Iru Boku",1
Kyoukai Senki,3
Mashiro-iro Symphony: The Color of Lovers,1
Xian Wang de Richang Shenghuo,1
UniteUp!,2
Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming,1
Kakegurui Picture Drama,1
Demi-chan wa Kataritai,1
180 Byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,2
Idoly Pride,1
Kaiba,3
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,4
Yu☆Gi☆Oh! Duel Monsters,3
Suzuka,1
Godzilla: S.P,1
Bocchi the Rock!,59
Akachan to Boku,1
Fuuka,1
30-sai no Hoken Taiiku,1
Shaman King (2021),3
NieA Under 7,1
Jam,1
Xian Feng Jianyu Lu,1
Sen to Chihiro no Kamikakushi,5
Hataage! Kemono Michi,1
Gekkan Shoujo Nozaki-kun,2
Wakusei Daikaiju Negadon,1
Suzumiya Haruhi no Shoushitsu,2
Hanako,2
Fullmetal Alchemist: Brotherhood,36
Blue Lock,16
Gintama,9
Meng Qi Shi Shen,2
Venus Senki,1
Fate/stay night,3
Shadows House,3
Horimiya,29
Lipton #watashitolipton,1
Baka to Test to Shoukanjuu,3
Yingxiong Zai Lin,1
BanG Dream! Movie: Episode of Roselia - I: Yakusoku,2
Key the Metal Idol,1
Hatena☆Illusion,1
Eyeshield 21,1
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,1
Bakuten!! Movie,1
Gangsta.,1
Wakako-zake,1
Piace: Watashi no Italian,2
Spy Kyoushitsu,1
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,1
Chokotto Anime Kemono Friends 3,1
FLCL,5
Thermae Romae Novae,2
Good Morning,2
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,1
A-Channel,1
Sennen Joyuu,5
Amaama to Inazuma,2
Penguin's Memory: Shiawase Monogatari,1
Sorairo Utility,3
Tenkuu no Escaflowne,2
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,10
Shingeki no Kyojin,20
RoboMasters the Animated Series,1
Gakusen Toshi Asterisk,2
Yurumates,1
Ajin Part 2: Shoutotsu,1
Soul Eater NOT!,2
Sonic★the★Hedgehog,1
Clannad Movie,2
Arakawa Under the Bridge x Bridge,1
Koukaku Kidoutai,3
Shinryaku! Ika Musume,2
Karakai Jouzu no Takagi-san 2,1
"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",1
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,1
Bleach: Sennen Kessen-hen,14
Bokura wa Minna Kawai-sou,3
Forever Rain,1
Sword Art Online: Full Dive - Opening Eizou,1
Angel Beats!,13
Fresh Precure!,1
Emiya-san Chi no Kyou no Gohan,2
Lodoss-tou Senki,2
Peach Girl,1
Kenpuu Denki Berserk,7
Peter Grill to Kenja no Jikan: Super Extra,1
Muv-Luv Alternative,3
Eiga Daisuki Pompo-san,2
Haiyore! Nyaruko-san,2
Handa-kun,1
Chuuka Ichiban!,1
Unbelievable Space Love,1
Ajin Part 3: Shougeki,1
Kidou Senshi Gundam II: Ai Senshi-hen,1
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,1
Major 2nd,1
Kakegurui Twin,1
Comic Girls,3
Dead Leaves,1
Akebi-chan no Sailor-fuku,38
Kaijin Kaihatsu-bu no Kuroitsu-san,7
Kiseijuu: Sei no Kakuritsu,6
Piplup Step,1
Seirei Gensouki,2
Lupin III: Cagliostro no Shiro,2
BNA,2
Yuu☆Yuu☆Hakusho (Movie),1
Pandora to Akubi,2
Maria†Holic,1
Shuumatsu no Harem,16
Net-juu no Susume,3
Sabiiro no Armor: Reimei,5
Fugou Keiji: Balance:Unlimited,3
ReLIFE,5
Concrete Revolutio: Choujin Gensou,1
Oniichan wa Oshimai!,11
Ashita no Joe 2,5
Juubee Ninpuuchou,3
Pokemon Movie 03: Kesshoutou no Teiou Entei,1
Cipher,1
Busou Shoujo Machiavellianism,1
Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,1
Promare,1
Mob Psycho 100 III,17
Hakozume: Kouban Joshi no Gyakushuu,9
Kagami no Kojou,1
3-gatsu no Lion 2nd Season,3
Bishoujo Senshi Sailor Moon,5
Akudama Drive,8
Kono Sekai no Katasumi ni,3
Xingchen Bian: Yu Li Cang Hai,1
Boku no Hero Academia the Movie 3: World Heroes' Mission,2
Kidou Senshi Gundam Thunderbolt: December Sky,1
Charlotte: Tsuyoimono-tachi,1
Joshikousei no Mudazukai,2
"Fuufu Ijou, Koibito Miman.",11
Naruto: Shippuuden,6
Hanasakeru Seishounen,1
Golgo 13: Queen Bee,2
Baki: Dai Raitaisai-hen,1
SSSS.Dynazenon,3
Spy x Family,8
Inou-Battle wa Nichijou-kei no Naka de,2
Death Note: Rewrite,3
Ex-Arm,3
Gokushufudou Season 2,5
Skip Beat!,2
Chikyuugai Shounen Shoujo,10
ViVid Strike!,1
Macross,4
Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,1
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,1
Kidou Senshi Gundam SEED,2
Koi Kaze,2
Ayakashi Triangle,1
Black Magic M-66,1
Poputepipikku,2
Gosenzo-sama Banbanzai!,1
Rockman.EXE,1
Midori no Hibi,1
Nitian Xie Shen,1
Clannad: After Story,7
Kuzu no Honkai,6
Shuumatsu no Walküre II,5
Uzaki-chan wa Asobitai!,2
Watashi ga Motete Dousunda,1
Liz to Aoi Tori,3
Hidamari Sketch,1
Garden: Takamine-ke no Nirinka - The Animation,2
Usagi to Kame,1
Kimi wa Kanata,2
Sonic: Night of the WereHog,1
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,7
Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,2
Kanojo mo Kanojo,5
Mahouka Koukou no Rettousei: Raihousha-hen,1
Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,4
Cike Wu Liuqi,4
Sakura Quest,2
Wu Liuqi: Xuanwu Guo Pian,4
Kamisama ni Natta Hi,1
Nudist Beach ni Shuugaku Ryokou de!! The Animation,1
Petit Eva: Evangelion@School,1
NieR:Automata Ver1.1a,6
Isekai Meikyuu de Harem wo Specials,1
Kaijuu no Kodomo,2
Hajimete no Gal,2
ReLIFE: Kanketsu-hen,1
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),2
Ginga Kikoutai Majestic Prince,1
Youkoso! Sukebe Elf no Mori e,1
Kanon (2006),1
Kyoushoku Soukou Guyver (1989),1
Hanamonogatari,1
Shoujo Ramune,1
Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,3
Yuukoku no Moriarty OVA,1
Karakai Jouzu no Takagi-san,3
Slam Dunk,2
Jibaku Shounen Hanako-kun,3
Usamimi Bouken-tan: Sexual Harassment Shinagara Sekai wo Sukue,1
Pupa,1
Mnemosyne: Mnemosyne no Musume-tachi,1
Psycho-Pass,5
Panty & Stocking with Garterbelt,2
Megami-ryou no Ryoubo-kun.,2
Full Metal Panic! Invisible Victory,1
"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",1
Jingai-san no Yome,1
Aria the Animation,1
Gaki ni Modotte Yarinaoshi!!!,1
Basilisk: Kouga Ninpou Chou,1
Yuukoku no Moriarty,3
Mahou Shoujo Madoka★Magica,4
Cowboy Bebop: Tengoku no Tobira,6
Soredemo Tsuma wo Aishiteru 2,1
Boku dake ga Inai Machi,8
Ousama Ranking,81
Xiao Lu He Xiao Lan,1
Evangelion: 2.0 You Can (Not) Advance,1
Shiki,4
Xingchen Bian,1
Boku no Hero Academia 3rd Season,1
Huan You Lieren,1
JoJo no Kimyou na Bouken,1
Nekojiru-sou,1
Mitsuboshi Colors,1
Takt Op. Destiny,9
Landlock,1
Kara no Kyoukai Movie 8: Shuushou,1
Hokuto no Ken: Raoh Gaiden Junai-hen,1
Fate/Prototype,1
Stars*Collection!,1
Hero Mask,1
Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,1
Yarimoku Beach ni Shuugakuryokou de!! The Animation,1
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,1
Trigun Stampede,14
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,6
Koori Zokusei Danshi to Cool na Douryou Joshi,3
Flip Flappers,1
Pretty x Cation 2 The Animation,1
Ookiku Furikabutte,1
Mashiro no Oto,3
Aisai,1
Chobits,1
High School Jingi,1
Tensei shitara Ken deshita,12
86,21
"Mori no Kuma-san, Toumin-chuu.",1
Idol Ace,1
Domestic na Kanojo,6
Lupin III: Part 6,3
Kaichou wa Maid-sama!,2
Tetsuwan Birdy Decode:02,1
Kage kara Mamoru!,1
Gyakkyou Burai Kaiji: Ultimate Survivor,2
Sonny Boy,14
Kidou Senshi Gundam: The Origin,2
Senyuu.,1
Quanzhi Fashi,1
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,2
Black★Rock Shooter,1
K-On!!,4
Fate/stay night: Unlimited Blade Works 2nd Season,3
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",1
Gakkougurashi!,1
Puraore! Pride of Orange,1
Juan Siliang,2
Kaguya-hime no Monogatari,2
Dragon Ball Super: Broly,3
Petit Seka,1
Tetsuwan Birdy,2
Chihayafuru 3,3
Katanagatari,1
Tada-kun wa Koi wo Shinai,3
Peach Boy Riverside,3
Tesla Note,1
Cross Game,1
Henkei Shoujo,1
Deji Meets Girl,1
Monster,14
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,3
Magi: The Kingdom of Magic,1
Asagao to Kase-san.,1
Wangan Midnight,1
Super Senko-san Time Episode 12,1
Back Arrow,1
Bungou Stray Dogs,6
Ao Ashi,3
Steins;Gate,18
Xian Wang de Richang Shenghuo 3,1
Heartcatch Precure!,1
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,2
Top wo Nerae! Gunbuster,2
Metal Skin Panic MADOX-01,1
Deadman Wonderland,1
Natsume Yuujinchou Movie: Utsusemi ni Musubu,1
Hoshiai no Sora,1
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,8
Saiki Kusuo no Ψ-nan,5
Karakai Jouzu no Takagi-san 3,30
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,1
Shokugeki no Souma: Gou no Sara,2
Kamiarizuki no Kodomo,3
Tenkuu Shinpan,1
Yuru Yuri San☆Hai!,1
Tiger Mask Nisei,1
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,1
Shakunetsu Kabaddi,2
Kuma Kuma Kuma Bear,3
Ergo Proxy,4
The Missing 8,2
Neon Genesis Evangelion: The End of Evangelion,6
Visual Prison,1
Nagagutsu wo Haita Neko,1
Cowboy Bebop: Yose Atsume Blues,1
Beelzebub,2
"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",2
Vampire Hunter D (2000),4
Gleipnir,4
Lupin III: Part II,1
Mirai no Mirai,2
Blood Lad,2
Juuni Taisen,1
Tian Guan Ci Fu,4
Koe no Katachi,18
Xin Shen Bang: Yang Jian,2
Planetarian: Hoshi no Hito,1
"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",2
Last Exile,1
Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,5
Days (TV),1
Non Non Biyori Nonstop,3
Usagi Drop,2
Assassins Pride,1
Knight's & Magic,1
Dahufa,1
Yinhe Zhi Xin,1
Danna ga Nani wo Itteiru ka Wakaranai Ken,2
Kiss x Sis,1
Cuticle Tantei Inaba,1
Anime de Wakaru Shinryounaika,1
Inu x Boku SS,1
Kimetsu no Yaiba Movie: Mugen Ressha-hen,12
NHK ni Youkoso!,6
Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii,1
Dorohedoro,4
Darker than Black: Kuro no Keiyakusha,2
Princess Principal: Crown Handler Movie 2,1
Doupo Cangqiong: San Nian Zhi Yue,6
Sekai Seifuku: Bouryaku no Zvezda,1
Jouran: The Princess of Snow and Blood,2
Let You Down,1
Nana,9
Chuan Shu Zijiu Zhinan,3
Shingeki no Bahamut: Virgin Soul,1
00:08,1
Shingeki no Kyojin: Kuinaki Sentaku,1
Shin Kidou Senki Gundam Wing: Endless Waltz Special,1
Stranger: Mukou Hadan,2
Souten no Ken: Regenesis,1
Yuu☆Yuu☆Hakusho: Mu Mu Hakusho - Nightmare Hakusho,1
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,1
Sakigake!! Otokojuku,1
Tian Mei De Yao Hen,1
Shingeki no Kyojin Season 2,7
"Kanojo, Okarishimasu",4
Heroic Age,1
Pokemon Generations,1
Gyakusatsu Kikan,1
Hinamatsuri (TV),1
Yuru Yuri,2
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,2
Mouse,1
Uchuu Senkan Yamato 2199,1
Full Metal Panic? Fumoffu,3
Tunshi Xingkong,1
Grancrest Senki,1
Gunslinger Girl: Il Teatrino OVA,1
Bokutachi no Remake,3
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,1
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,2
Karigurashi no Arrietty,1
One Room,1
Mahou Shoujo Lyrical Nanoha,2
Durarara!!,2
Carnival Phantasm,1
D.Gray-man,2
Amagami SS+ Plus,1
Re:Creators,3
Dolls' Frontline,3
Tonari no Kyuuketsuki-san,1
Devils Line,1
Fairy Tail: Final Series,2
Shuumatsu no Walküre,1
Kaleido Star,1
Kimi ni Todoke,2
Mind Game,2
The God of High School,1
Heavy Object,1
Gintama.,1
Tenkuu Danzai Skelter+Heaven,2
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",6
Isekai Nonbiri Nouka,6
Buddy Daddies,10
The First Slam Dunk,1
Blame!,1
My Little Goat,1
Densetsu Kyojin Ideon,1
Baraou no Souretsu,1
Canaan,1
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,2
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1
Dragon Quest: Dai no Daibouken (2020),1
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,1
Hidamari Sketch: Sae Hiro Sotsugyou-hen,1
Manga Sarutobi Sasuke,1
Battle Spirits: Brave,1
Kimi ga Nozomu Eien,1
Giant Killing,2
Yama no Susume Second Season,1
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,1
Lycoris Recoil,4
Zero no Tsukaima F,3
Kaze Tachinu,2
Saihate no Paladin,30
Amon: Devilman Mokushiroku,2
Mahou Shoujo Lyrical Nanoha: The Movie 1st,1
Hyouge Mono,1
Dance with Devils,1
Hibike! Euphonium Movie 3: Chikai no Finale,1
Drifters,4
Gabriel DropOut,2
Higurashi no Naku Koro ni Sotsu,3
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",4
Dragon Ball Z Movie 14: Kami to Kami,2
Digimon Adventure: Bokura no War Game!,1
Monster Musume no Iru Nichijou,2
Nerawareta Gakuen,1
Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,3
Danshi Koukousei no Nichijou Specials,1
Grisaia no Kajitsu,3
Diamond no Ace,3
Arifureta Shokugyou de Sekai Saikyou,6
Cardfight!! Vanguard (2018),1
Shishunki no Obenkyou,2
Ahiru no Sora,1
Gyakkou,1
Eiken: Eikenbu yori Ai wo Komete,1
Carole & Tuesday,3
K: Seven Stories Movie 1 - R:B - Blaze,1
Meikyuu Black Company,6
Gintama Movie 1: Shinyaku Benizakura-hen,3
Paripi Koumei,1
No Game No Life,3
Eizouken ni wa Te wo Dasu na!,4
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",3
Shiguang Dailiren,9
Ansatsu Kyoushitsu 2nd Season,8
Fruits Basket 1st Season,7
Tokyo Ghoul,3
Battle Spirits: Saga Brave,1
Golgo 13 (TV),2
Chio-chan no Tsuugakuro,1
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,9
Tokyo Revengers,16
Yojouhan Shinwa Taikei,5
Kono Subarashii Sekai ni Shukufuku wo!,10
Soukihei MD Geist,1
Yukueshirezu,1
Miira no Kaikata,1
Accel World,2
Shiroi Suna no Aquatope,3
Bungou Stray Dogs: Dead Apple,1
Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,1
Tensei shitara Slime Datta Ken 2nd Season Part 2,2
Mahouka Koukou no Rettousei: Tsuioku-hen,2
Blue Gender,2
Kotarou wa Hitorigurashi,26
Baccano!,6
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,1
Inazuma Eleven,1
Blade & Soul,1
Abunai Sisters: Koko & Mika,1
One Punch Man,13
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,5
Pokemon: The Origin,2
Claymore,5
Zhongguo Qi Tan,2
Soukyuu no Fafner: Dead Aggressor,3
Xie Wang Zhui Qi 3: Shen Nu Guilai,1
Koyomi History,1
World Trigger 3rd Season,9
Kappa no Coo to Natsuyasumi,1
Yuru Yuri Nachuyachumi!+,1
Dragon Half,1
Yumemakura Baku Twilight Gekijou,1
Kidou Butouden G Gundam,1
Fight Song,2
Readymade,1
Hokuto no Ken Movie,1
Flying Witch,2
Beck,2
Yawara!: Zutto Kimi no Koto ga...,1
Sword Art Online: Alicization,3
Digimon Adventure: Last Evolution Kizuna,2
Irozuku Sekai no Ashita kara,3
Attacker You!,1
Tu Bian Ying Xiong Leaf,1
Douluo Dalu,2
Fate/Grand Order: Zettai Majuu Sensen Babylonia,2
Shonan Junai Gumi!,1
Majo Minarai wo Sagashite,1
World Trigger,3
Toradora!: SOS! Kuishinbou Banbanzai,1
Pokemon XY,1
Kill Me Baby,1
Koukyoushihen Eureka Seven,2
Pui Pui Molcar,1
Noein: Mou Hitori no Kimi e,2
Grand Blue,7
Hibike! Euphonium 2,2
Walking Man,1
Hug tto! Precure,1
Date A Live,1
Penguin Highway,1
Cyberpunk: Edgerunners,13
Sword Art Online,13
"Kumo desu ga, Nani ka?",8
Cinnamon the Movie,1
Panchira Teacher,1
Maiko-san Chi no Makanai-san,2
One Piece Film: Z,1
Island,1
Zero no Tsukaima,5
Kuroshitsuji,1
Koyomimonogatari,1
Full Metal Panic! The Second Raid,1
Girls & Panzer: Saishuushou Part 3,7
Ryuugajou Nanana no Maizoukin,1
Daomu Biji Zhi Qinling Shen Shu,1
Asobi Asobase,11
Ajin,2
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,4
Aoki Honoo,1
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,2
Hinako Note,1
Kuraku Kuroku,1
Fairy Tail OVA (2016),1
Yasuke,2
Love Me: Kaede to Suzu The Animation,1
5-toubun no Hanayome,4
Josee to Tora to Sakana-tachi,9
Urusei Yatsura (2022),2
Shinobi no Ittoki,1
Akiba Meido Sensou,8
Nisemonogatari,2
Mieruko-chan,18
Ta ga Tame no Alchemist,1
Hametsu no Mars,3
Hataraku Saibou,5
Gegege no Kitarou (2018),2
Mermaid Melody Pichi Pichi Pitch,1
Assault Lily: Bouquet,2
Re:␣Hamatora,1
Lian Qi Lianle 3000 Nian,1
Fuuto Tantei,1
Mononoke,3
Katsudou Shashin,1
ViVid Strike! Specials,1
Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,1
Soukyuu no Fafner: Right of Left - Single Program,1
Dies Irae,1
"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",1
Muteking the Dancing Hero,1
Maison Ikkoku,3
Black Clover,15
Beastars 2nd Season,3
Mirai Nikki (TV),6
Shinigami Bocchan to Kuro Maid,6
Kizumonogatari III: Reiketsu-hen,2
Maria-sama ga Miteru 4th,1
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,1
001,2
Hangyakusei Million Arthur,1
Toradora!: Bentou no Gokui,1
Haikyuu!!,8
Ojamajo Doremi Sharp Movie,1
Tribe Nine,4
Chuunibyou demo Koi ga Shitai!,4
Tenshi no Tamago,2
Romeo no Aoi Sora,1
Tennis no Ouji-sama,1
Kare Baka: Wagahai no Kare wa Baka de R,1
Midnight Eye: Gokuu,1
Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,1
Given Movie,1
Born by Myself,1
Microphone Soul Spinners: Kotodama Shoujo,1
Nami yo Kiitekure,1
Waga Seishun no Arcadia: Mugen Kidou SSX,1
Violet Evergarden,16
Hanhua Riji 2nd Season,1
Death March kara Hajimaru Isekai Kyousoukyoku,2
Fruits Basket 2nd Season,1
Zombieland Saga Revenge,3
Shishunki Sex,1
Macross Flash Back 2012,1
Saikyou Onmyouji no Isekai Tenseiki,2
Hunter x Hunter (2011),21
Air,2
Haru wo Irodoru,1
Hotaru no Haka,7
Cleopatra D.C.,1
Yuru Camp△ Movie,1
Magic-Kyun! Renaissance,1
Kidou Senshi Zeta Gundam,1
Kidou Senshi Gundam,2
Ensemble Stars!,2
Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,1
Liang Bu Yi,1
K-On!: Ura-On!,1
One Punch Man 2nd Season,3
Renai Flops,4
Witch Hunter Robin,1
Futsal Boys!!!!!,2
Doraemon (1979),1
Natsume Yuujinchou Roku,1
Masamune-kun no Revenge,1
Beelzebub-jou no Okinimesu mama.,1
Higurashi no Naku Koro ni,4
Houseki no Kuni,6
Luo Xiao Hei Zhan Ji (Movie),2
"Dakara Boku wa, H ga Dekinai.",1
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,1
Area 88 (TV),1
Shingeki! Kyojin Chuugakkou,1
The Last: Naruto the Movie,2
"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",2
Nanatsu no Taizai,1
Bobobo-bo Bo-bobo,1
Dragon Ball,4
Kaze no Yukue,1
Kaze ga Tsuyoku Fuiteiru,6
Pokemon,3
Kakushigoto,3
Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,1
Boogiepop wa Warawanai (2019),1
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note Special,2
Gun x Sword-san,1
Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,1
Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,4
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,5
Sakura-sou no Pet na Kanojo,7
Yu☆Gi☆Oh! Sevens,3
Violet Evergarden Movie,17
Tsuki ga Michibiku Isekai Douchuu,4
Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,1
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,8
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,1
Quanzhi Gaoshou,1
Ore dake Haireru Kakushi Dungeon,5
NG Knight Ramune & 40,1
Tsukimonogatari,2
Jaku-Chara Tomozaki-kun,5
Perfect Blue,6
Ayakashi: Japanese Classic Horror,1
Ganbare Genki,1
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,1
Tensei shitara Slime Datta Ken 2nd Season,1
Ajin Part 2,3
Koutetsujou no Kabaneri,2
Gakuen Alice,1
Ling Qi,2
Blade Runner: Black Out 2022,1
Kingdom,2
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,3
Isekai Harem Monogatari,1
Rurouni Kenshin: Meiji Kenkaku Romantan,1
"Ijiranaide, Nagatoro-san",15
Mochibei,1
Kono Oto Tomare!,4
Dumbbell Nan Kilo Moteru?,1
Futari wa Precure,1
Servant x Service,1
Toaru Kagaku no Railgun T,1
Koi to Senkyo to Chocolate,2
World Trigger 2nd Season,3
Caesura of Despair,1
Bleach,7
Coquelicot-zaka kara,2
Kimi no Suizou wo Tabetai,10
Pokemon Movie 17: Hakai no Mayu to Diancie,1
I'm Your Treasure Box: Anata wa Marine Senchou wo Takarabako kara Mitsuketa.,1
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,2
Pokemon (2019): Harukanaru Aoi Sora,1
HaruChika: Haruta to Chika wa Seishun suru,1
Vivy: Fluorite Eye's Song,15
D4DJ First Mix,1
Tales of the Abyss,1
Hige wo Soru. Soshite Joshikousei wo Hirou.,6
Death Parade,14
Code Geass: Hangyaku no Lelouch,12
Dororo,6
Toki wo Kakeru Shoujo,3
Tate no Yuusha no Nariagari,7
Girls Rush The Animation,4
Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,1
Nakitai Watashi wa Neko wo Kaburu,4
Log Horizon,2
You Yao,1
Gintama',2
Koi wa Sekai Seifuku no Ato de,3
Kaizoku Oujo,6
4-nin wa Sorezore Uso wo Tsuku,1
Majo no Tabitabi,3
Aldnoah.Zero,1
Kimagure Orange☆Road,1
Uma Musume: Pretty Derby,2
To LOVE-Ru Darkness 2nd,1
Aggressive Retsuko (ONA) 4th Season,1
Made in Abyss,13
Air Gear,1
Isekai Shokudou,1
The iDOLM@STER,1
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,5
Aoharu x Kikanjuu,1
Soukou Kihei Votoms: Pailsen Files,1
Btooom!,1
Shingeki no Kyojin: Lost Girls,1
Can Ci Pin: Fangzhu Xingkong,2
Hibike! Euphonium,1
Dragon Ball Kai,1
Ajin OVA,2
White Album 2,2
Kobayashi-san Chi no Maid Dragon,10
Shion no Ou,1
Astro Boy: Tetsuwan Atom,1
Kamichu!,1
Higurashi no Naku Koro ni Rei,1
Inazuma Eleven: Ares no Tenbin,1
Fate/stay night Movie: Heaven's Feel - III. Spring Song,7
Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,3
Pretty x Cation The Animation,2
Black Lagoon,1
Saezuru Tori wa Habatakanai: The Clouds Gather,2
Tensei shitara Slime Datta Ken OVA,1
Gundam: G no Reconguista Movie III - Uchuu kara no Isan,1
Ryuu to Sobakasu no Hime,40
Gantz:O,2
Nanatsu no Taizai: Funnu no Shinpan,1
Mimi wo Sumaseba,1
Boku no Pico,3
Golden Boy,3
A Ripple in Time,1
Sword Art Online II,3
Colorful (Movie),1
Akame ga Kill!,8
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,2
Free! Movie 5: The Final Stroke - Kouhen,1
Kodomo no Jikan (TV),1
25-sai no Joshikousei,1
Yuru Camp△ Season 2 Specials,1
Baby Steps,1
Isekai Cheat Magician,1
Natsume Yuujinchou Shi,1
Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,1
Jujutsu Kaisen,16
Shin Kidou Senki Gundam Wing,1
Itsudatte Bokura no Koi wa 10 cm Datta.,2
Yoru no Pierrot (TeddyLoid Remix),1
Boku no Hero Academia 6th Season,1
Fairy Tail,4
Ikezu,1
Petshop of Horrors,2
Vampire Knight,2
Dragon Quest: Your Story,1
Golden Kamuy,1
Yuukoku no Moriarty Part 2,4
Isekai no Seikishi Monogatari,1
Aoi Bungaku Series,1
"Ijiranaide, Nagatoro-san 2nd Attack",1
