title,count
Baten Kaitos,1
Sekai no Owari ni Shiba Inu to,1
Tu Bian Ying Xiong Leaf,2
Dominion,2
World Trigger,4
Beck,3
Flying Witch,1
Love Live! Nijigasaki Gakuen School Idol Doukoukai,2
Sword Art Online: Alicization,2
Irozuku Sekai no Ashita kara,1
Youxia Zhanji,1
Fate/Grand Order: Zettai Majuu Sensen Babylonia,2
Kanamemo,1
Douluo Dalu,2
Kidou Senshi Gundam SEED Destiny,1
Ikkyuu-san,1
Kill Me Baby,4
Pui Pui Molcar,2
Haja Taisei Dangaiou,1
Overlord III,1
Grand Blue,9
Noein: Mou Hitori no Kimi e,1
Date A Live,1
Last Orders,2
Takarajima,1
Hollowness,1
Penguin Highway,1
Cyberpunk: Edgerunners,203
"Kumo desu ga, Nani ka?",18
Sword Art Online,8
Tensei Kendo no Harem Colosseo,1
Maiko-san Chi no Makanai-san,1
Island,2
One Piece Film: Z,1
Somali to Mori no Kamisama,1
Kuroshitsuji,1
Saint☆Oniisan,1
Zero no Tsukaima,2
Chicken Papa,2
Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,1
Girls & Panzer: Saishuushou Part 3,1
Aggressive Retsuko (ONA) 2nd Season,2
Sunabouzu,1
"Ore, Tsushima",4
Hoshi wo Ou Kodomo,1
Donguri no Ie,1
Rec,1
Asobi Asobase,4
Kiss x Sis (TV),3
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,7
Kino no Tabi: The Beautiful World - The Animated Series,1
Golden Kamuy 2nd Season OVA,1
Ajin,4
Yasuke,1
Fragtime,2
Toaru Kagaku no Railgun,1
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",1
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,1
Akiba Meido Sensou,28
Urusei Yatsura (2022),6
Kuroko no Basket: Tip Off,1
5-toubun no Hanayome,20
Shinobi no Ittoki,3
Hataraku Saibou,1
Sekai no Tsuzuki,1
Wormy,1
Josee to Tora to Sakana-tachi,10
Black Bullet,1
Hametsu no Mars,2
Mieruko-chan,54
Kuroshitsuji Recap,1
Gegege no Kitarou (2018),1
Assault Lily: Bouquet,1
Katsudou Shashin,3
Deaimon,3
Choujin Densetsu Urotsukidouji,2
Artiswitch,5
Mononoke,3
Fuuto Tantei,7
Nakanohito Genome [Jikkyouchuu],1
Muteking the Dancing Hero,3
Xiyou Ji: Zai Shi Yao Wang,1
Mirai Nikki (TV),10
Kizumonogatari III: Reiketsu-hen,1
Black Clover,24
Hataraku Saibou!!,1
Beastars 2nd Season,4
Machikado no Märchen,1
Shinigami Bocchan to Kuro Maid,20
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,2
Rosario to Vampire,1
001,1
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,2
BaBuKa: Gokudou no Tsuma,1
Maison Ikkoku,1
Luo Xiao Hei Zhan Ji: Zhongsheng Zhi Men,1
Konchuu Monogatari Minashigo Hutch,1
Tennis no Ouji-sama,2
Chuunibyou demo Koi ga Shitai!,5
Tenshi no Tamago,4
Haikyuu!!,7
Yuri Kuma Arashi,2
Road of Naruto,5
Given Movie,3
Tribe Nine,1
Noblesse,2
Ojamajo Doremi Sharp Movie,1
Another: Misaki Mei - Shizukani,1
Nozo x Kimi,1
Violet Evergarden,29
Death March kara Hajimaru Isekai Kyousoukyoku,3
Pui Pui Molcar: Driving School,1
Tokyo Magnitude 8.0,4
Fruits Basket 2nd Season,2
Saishuu Heiki Kanojo,1
Furiko,1
Nami yo Kiitekure,1
Zombieland Saga Revenge,1
Sazae-san,1
Anne no Nikki,1
Star☆Twinkle Precure,1
Mutafukaz,1
Hunter x Hunter (2011),29
Kidou Senshi Gundam,3
xxxHOLiC,5
Yuru Camp△ Movie,3
Kurau Phantom Memory,1
Hyakuren no Haou to Seiyaku no Valkyria,1
Hotaru no Haka,3
Liang Bu Yi,2
Kidou Senshi Zeta Gundam,2
Renai Flops,23
Tonikaku Kawaii: Seifuku,4
One Punch Man 2nd Season,5
Boku wa Tomodachi ga Sukunai Next,2
Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,1
Kidou Keisatsu Patlabor the Movie,2
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,1
Masamune-kun no Revenge,5
Taimanin Yukikaze,2
One Room: Third Season,1
Beelzebub-jou no Okinimesu mama.,1
Asobi Asobase Specials,1
Aria the Benedizione,5
Higurashi no Naku Koro ni,9
Sanctuary,1
Houseki no Kuni,4
Nanatsu no Taizai,1
Yamato Nadeshiko Shichihenge♥,2
The Last: Naruto the Movie,1
Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,1
Hajime no Ippo: New Challenger,1
Hanhua Riji,1
Pokemon,2
Boogiepop wa Warawanai (2019),3
Yuki Terai Bonus Track: My Dearest You,1
Kakushigoto,3
Bobobo-bo Bo-bobo,2
Dragon Ball,6
Kaze no Yukue,2
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note Special,1
Terra Formars: Revenge,1
Kaze ga Tsuyoku Fuiteiru,3
Gungrave,1
RobiHachi,1
Toilet no Hanako-san vs Kukkyou Taimashi,1
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,1
Dounika Naru Hibi,1
Love Bitch: Yasashii Onna,1
Lupin VIII,1
Zhen Dao Ge,2
Yu☆Gi☆Oh!: Hikari no Pyramid,1
Violet Evergarden Movie,52
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7
Sakura-sou no Pet na Kanojo,7
Tsuki ga Michibiku Isekai Douchuu,32
Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,3
Karakuri no Kimi,1
Flying Luna Clipper,1
Sword Art Online: Alicization - War of Underworld 2nd Season,1
Code:Breaker,1
Ni Tian Zhizun,1
Trinity Seven Movie 2: Heavens Library to Crimson Lord,1
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,10
Ore dake Haireru Kakushi Dungeon,2
Cang Lan Jue,1
Perfect Blue,9
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,4
Jaku-Chara Tomozaki-kun,6
Yi Ren Zhi Xia,1
Wish,1
Tensei shitara Slime Datta Ken 2nd Season,3
Birdie Wing: Golf Girls' Story,3
Dimension W,2
Koutetsujou no Kabaneri,6
Eve no Jikan (Movie),1
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,4
"Kono Healer, Mendokusai",2
Gift nor Art,1
Trigun,6
Vlad Love,1
Kingdom,1
Ichigeki Sacchuu!! Hoihoi-san: Legacy,1
Gakuen Alice,1
"Ijiranaide, Nagatoro-san",17
Bikini Warriors,1
World Trigger 2nd Season,3
Houkago no Shokuinshitsu,1
Mahoromatic: Automatic Maiden,1
Kono Oto Tomare!,1
Dumbbell Nan Kilo Moteru?,1
Ani ni Tsukeru Kusuri wa Nai! 4,1
Toaru Kagaku no Railgun T,1
Super Lovers,2
Koi to Senkyo to Chocolate,2
Kimi no Suizou wo Tabetai,17
Pokemon (2019): Harukanaru Aoi Sora,1
Bleach,17
Vivy: Fluorite Eye's Song,24
D4DJ First Mix,1
Kurogane no Linebarrels,1
Stop!! Hibari-kun!,1
Crystal Clear,1
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,2
Youma Shoukan e Youkoso,1
"\"\"\"Eiyuu\"\" Kaitai\"",1
Chi's Sweet Home,1
Berserk: Ougon Jidai-hen I - Haou no Tamago,2
Tokyo Ravens,1
Code Geass: Hangyaku no Lelouch,9
Log Horizon,2
Hige wo Soru. Soshite Joshikousei wo Hirou.,10
Tate no Yuusha no Nariagari,16
Death Parade,5
Chibi Maruko-chan,1
Dororo,9
Girls Rush The Animation,1
Kizumonogatari II: Nekketsu-hen,2
Nakitai Watashi wa Neko wo Kaburu,4
Toki wo Kakeru Shoujo,1
4-nin wa Sorezore Uso wo Tsuku,7
Koi wa Sekai Seifuku no Ato de,8
Kaitou Saint Tail,1
Denpa-teki na Kanojo,2
Kämpfer,1
Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,1
Mahou Sensou,1
Kaizoku Oujo,16
Majo no Tabitabi,4
Aggressive Retsuko (ONA) 4th Season,4
Wo Shi Da Shenxian,1
Osomatsu-san 3rd Season,1
Gintama',1
Scared Rider Xechs,1
Made in Abyss,24
Hibike! Euphonium,4
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8
Riding Bean,1
Ninja Batman x Poputepipikku Kindan no Collab CM,1
Suzume no Tojimari,3
Air Gear,3
Isekai Shokudou,9
Joukamachi no Dandelion,1
The iDOLM@STER,1
Btooom!,2
Akuma no Riddle,2
Slayers Next,1
Dragon Ball Kai,2
Shingeki no Kyojin: Lost Girls,1
D_Cide Traumerei the Animation,3
Imouto Paradise! 2,1
Kobayashi-san Chi no Maid Dragon,7
Kamichu!,1
Youkai Watch: Shadow Side,2
Ikuta no Kita,1
Dragon Ball Movie 2: Majinjou no Nemurihime,1
Shika no Ou: Yuna to Yakusoku no Tabi,1
Patalliro!,2
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,1
Mesu Nochi Torare,1
Makai Kishi Ingrid,2
Jitsu wa Watashi wa,1
Granblue Fantasy The Animation,1
Hamatora The Animation,1
Black Lagoon,7
Pretty x Cation The Animation,1
Fate/stay night Movie: Heaven's Feel - III. Spring Song,6
Saezuru Tori wa Habatakanai: The Clouds Gather,1
Enbo,1
Windaria,1
Crying Freeman,1
Succubus Yondara Gibo ga Kita!?,1
Mimi wo Sumaseba,4
Ryuu to Sobakasu no Hime,19
Shadows House 2nd Season,10
Gantz:O,4
Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,2
Cowboy Bebop: Ein no Natsuyasumi,1
Saijaku Muhai no Bahamut,1
Initial D Second Stage,2
Noir,3
Taimanin Asagi: Toraware no Niku Ningyou,1
Princess Connect! Re:Dive,1
Golden Boy,3
JK Meshi!,2
Ibara no Ou,2
Colorful (Movie),2
Natsuyuki Rendezvous,1
"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",1
Sword Art Online II,6
Super Lovers 2,1
Gundam vs Hello Kitty,1
Akame ga Kill!,3
Tokyo Babylon,1
Isekai Cheat Magician,2
Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,8
Baby Steps,1
Kodomo no Jikan (TV),1
AKB0048,1
Toshokan Sensou,1
Arslan Senki (TV),1
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,1
Yuru Camp△ Season 2 Specials,2
Tropical-Rouge! Precure Movie: Yuki no Princess to Kiseki no Yubiwa!,1
Jujutsu Kaisen,30
Boku no Hero Academia 6th Season,6
Golden Kamuy,5
Vampire Knight,4
Petshop of Horrors,2
Fairy Tail,4
Kabuki-bu!,1
Shin Kyojin no Hoshi II,1
Kiniro Mosaic,1
Tenchi Muyou!,1
Xi You Ji,1
Tonikaku Kawaii: Kaisou,1
Aoi Bungaku Series,3
Yuukoku no Moriarty Part 2,4
Shisha no Teikoku,2
Spectral Force Chronicle Divergence,1
Aikatsu Stars!,1
Magic Knight Rayearth,1
Schick x Evangelion,1
Kamo ga Suki,1
86 Part 2,19
Meitantei Conan: Hannin no Hanzawa-san,2
Senpai ga Uzai Kouhai no Hanashi,22
Plunderer,2
Hai to Gensou no Grimgar,5
Ppeonhan Chicken,1
Doupo Cangqiong 2nd Season Specials,1
Shakunetsu no Takkyuu Musume,1
Hayate no Gotoku!!,1
Toaru Majutsu no Index III,1
Kakegurui××,2
Genjitsu Shugi Yuusha no Oukoku Saikenki,12
Kiznaiver,7
Ghost Hunt,3
Doujin Work,1
Genshiken,1
Happy Sugar Life,9
Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,1
Meng Qi Shi Shen: Huanxi Zhui Hun,1
Kishibe Rohan wa Ugokanai,2
Shinsekai yori,4
Bokura ga Ita,1
Anette-san to Liliana-san The Animation,1
Doupo Cangqiong 3rd Season,1
Boku to Joi no Shinsatsu Nisshi The Animation,1
Sabikui Bisco,2
Persona 5 the Animation: The Day Breakers,1
Shoujo Kakumei Utena,3
Kuro no Shoukanshi,9
Yaku nara Mug Cup mo,1
Saenai Heroine no Sodatekata Fine,4
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,7
Ueno-san wa Bukiyou,1
JK Bitch ni Shiboraretai,1
DRAMAtical Murder,1
Gintama': Enchousen,1
Detective Conan Movie 17: Private Eye in the Distant Sea,1
Mahou Senshi Louie,1
Go! Saitama,1
Zettai Shougeki: Platonic Heart,1
Hotarubi no Mori e,7
Bokutachi wa Benkyou ga Dekinai,2
Jashin-chan Dropkick,1
Hakata Tonkotsu Ramens,1
Mahou Shoujo-tai Arusu the Adventure,1
Nomad: Megalo Box 2,8
Slow Loop,2
Shoot! Goal to the Future,1
Wanmei Shijie,1
Joshiraku,1
Sakasama no Patema,1
Higurashi no Naku Koro ni Gou,4
Cardfight!! Vanguard: overDress Season 2,1
Kuang Shen Mo Zun,1
Taimanin Asagi,1
Sasaki to Miyano,3
To Heart,1
Koi to Yobu ni wa Kimochi Warui,5
School Days,10
Kurenai no Buta,2
Sasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.,1
Ao no Exorcist: Kyoto Fujouou-hen,2
Toaru Hikuushi e no Tsuioku,1
Senki Zesshou Symphogear,1
Heartful Maman The Animation,1
100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,10
Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu!!,1
Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,15
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,10
Padak Padak,1
Mogura no Motoro,1
Itou Junji: Collection,1
Chibi Maruko-chan Movie,1
Yuragi-sou no Yuuna-san,1
Freezing,1
Yowamushi Pedal,2
Umibe no Étranger,10
Battery,2
Hortensia Saga,1
Fluximation,1
K-On! Movie,1
Kakushin,1
Glass no Kamen,1
Kino no Tabi: The Beautiful World,2
Aki-Sora,1
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,2
F-Zero: Falcon Densetsu,1
Dokyuu Hentai HxEros,1
Steins;Gate: Oukoubakko no Poriomania,2
Kidou Senshi Gundam I,1
Kaze no Tani no Nausicaä,8
Shenmue the Animation,1
Hellsing Ultimate,4
Huang Yan,2
Beatless,3
Yuru Camp△,6
Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,1
Omoide Poroporo,3
Kanashimi no Kodomo-tachi,1
Gokushufudou Part 2,5
Yarichin Kateikyoushi Netori Houkoku,1
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",1
Mairimashita! Iruma-kun 2nd Season,5
Robotics;Notes,1
Gakuen Babysitters,1
Shirayuki,1
Yokohama Kaidashi Kikou,2
Space Fantasia 2001 Nights,1
Slayers: The Motion Picture,1
Xian Wang de Richang Shenghuo 2,2
Yuri!!! on Ice,4
Kyousou Giga (TV),2
Sakamichi no Apollon,3
Bai Yao Pu 3rd Season,1
Youjo Senki,7
Kiniro Mosaic: Pretty Days,1
Nageki no Ice Candy,1
Maken-Ki!,1
Bayonetta: Bloody Fate,1
Kimetsu no Yaiba: Yuukaku-hen,11
Byousoku 5 Centimeter,7
Kuuchuu Buranko,1
Boku wa Tomodachi ga Sukunai,2
Uma Musume: Pretty Derby - BNW no Chikai,1
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,2
Hidamari no Ki,1
Kurozuka,1
Ecchi na Onee-chan ni Shiboraretai,1
Fate/Apocrypha,3
Bungou Stray Dogs Wan!,1
Umisea,1
Bright: Samurai Soul,1
Overflow,3
Koukyuu no Karasu,13
3-gatsu no Lion,8
High School DxD Hero,3
Zombieland Saga,3
Houkago Saikoro Club,1
"Papa datte, Shitai",1
Mo Dao Zu Shi: Wanjie Pian,10
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,11
Himouto! Umaru-chan,3
Ookami-san wa Taberaretai,2
Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,1
Seikai no Monshou,1
Mahoutsukai no Yome,8
Lucky☆Star,6
Blame! Movie,3
Yesterday wo Utatte,5
Xing Yu Siwan Nian,1
Dragon Ball Movie 3: Makafushigi Daibouken,2
One Piece: Jango no Dance Carnival,2
Digimon Adventure:,3
15 Bishoujo Hyouryuuki,1
Junketsu no Maria,1
Gokushufudou,5
Isekai Quartet Movie: Another World,3
Devilman: Crybaby,14
Fate/Zero,8
Urban Square: Kohaku no Tsuigeki,1
The Animatrix,2
Detroit Metal City,1
Odd Taxi Movie: In the Woods,1
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,2
"Tantei wa Mou, Shindeiru.",8
Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,1
Getsuyoubi no Tawawa,1
Cardcaptor Sakura: Clear Card-hen,1
Junk Head 1,1
Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,1
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,8
Ichiban Ushiro no Daimaou,1
Super Crooks,10
Little Witch Academia,1
Needless,1
Special A,1
Kamisama no Inai Nichiyoubi,1
Kashimashi: Girl Meets Girl,1
Mei Chuxi De Yinyangshi Yijia 3,1
Ura Sekai Picnic,3
Aku no Hana,3
Beastars,9
Evangelion: 3.0 You Can (Not) Redo,2
Beyblade Burst Chouzetsu,1
No.6,1
Wotaku ni Koi wa Muzukashii,4
Wushen Zhuzai,3
Kami-tachi ni Hirowareta Otoko,1
Fukuro,1
Wake up!! Tamala,1
Totsukuni no Shoujo,1
Gin no Saji 2nd Season,2
Kamisama Hajimemashita,1
Uchi no Shishou wa Shippo ga Nai,5
Munou na Nana,4
High Score Girl,3
Inferno Cop,2
Arakawa Under the Bridge,1
Ojisan to Marshmallow,1
Tenchi Souzou Design-bu,1
Photon,1
Seto no Hanayome,1
Charlotte,8
Petit Clover Advance,1
Kujira no Kora wa Sajou ni Utau,1
Chocotan!,1
TO-Y,1
91 Days,11
Gunslinger Girl,2
Seijo no Maryoku wa Bannou desu,11
Fate/Grand Order: First Order,2
Love Live! Superstar!!,24
Mahouka Koukou no Yuutousei,3
Love Live! Sunshine!! 2nd Season,1
Non Non Biyori Movie: Vacation,1
Inu-Ou,6
Pet,1
Zetsuen no Tempest,2
Tenki no Ko,12
Naruto,13
Eve no Jikan,2
Runway de Waratte,3
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,2
xxxHOLiC Movie: Manatsu no Yoru no Yume,1
Platinum End,4
Saiki Kusuo no Ψ-nan 2,2
Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?,1
Uzaki-chan wa Asobitai! Double,11
Gaikotsu Shotenin Honda-san,2
Tomodachi Game,6
Natsu no Arashi!,1
Ousama Game The Animation,1
Scarlet Nexus,2
Hanyou no Yashahime: Sengoku Otogizoushi,1
Aria the Crepuscolo,1
Kaifuku Jutsushi no Yarinaoshi,19
Redline,3
Saenai Heroine no Sodatekata,3
Mairimashita! Iruma-kun 3rd Season,1
Kengan Ashura,1
Fairy Gone,1
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,2
Azure Nihon Data Center,1
Wolf's Rain,2
Shaman King,2
K-On!: Live House!,1
Kenja no Mago,2
Arara,1
"Kono Danshi, Mahou ga Oshigoto desu.",1
Houkago Teibou Nisshi,1
Hoshi no Samidare,3
Mushishi,4
Juuni Kokuki,1
"Urusei Yatsura: Haru da, Tobidase!",1
Eden (ONA),1
Darwin's Game,1
Seitokai Yakuindomo Movie 2,1
Hyper Positive Yogoremon,1
Showtime! Uta no Oneesan datte Shitai,2
Noragami,2
Leadale no Daichi nite,4
Nayuta,1
Suki tte Ii na yo.,4
FLCL Alternative,1
Yasashii Suisei,1
Kingdom 2nd Season,1
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,1
Aa! Megami-sama! Movie,1
High School Fleet Movie,1
Area 88,1
Macross: Do You Remember Love?,1
Mo Dao Zu Shi: Xian Yun Pian,1
New Game!!,1
Yarichin☆Bitch-bu,1
Barakamon,6
Kuragehime,2
Summer Ghost,4
Ani ni Tsukeru Kusuri wa Nai! 5,2
Shoujo☆Kageki Revue Starlight Movie,4
Lupin III vs. Detective Conan,1
Inuyashiki,5
Tamako Love Story,3
Digimon Ghost Game,1
UFO Robo Grendizer,1
Dr. Stone,10
Yuu☆Yuu☆Hakusho,7
Dwaeji-ui Wang,1
Isekai Shokudou 2,10
Warau Arsnotoria Sun!,3
Karakai Jouzu no Takagi-san Movie,2
No Game No Life: Zero,2
Enen no Shouboutai,10
Kageki Shoujo!!,21
Bakuman. 3rd Season,2
Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,1
Shelter (Music),1
Akiba's Trip The Animation,1
Gokukoku no Brynhildr,2
Itazuraguma no Gloomy,1
Ojamajo Doremi,1
